"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-09-28"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 서대문구"
"읍면동 : 북가좌동"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"573","서울특별시 서대문구 북가좌동","325-7","0325","0007","PANHAUS","월세","43.3000","202401","07","10,500","45","3","2004","증가로29길 20-3","202402~202602","신규","-","","","연립다세대"
"574","서울특별시 서대문구 북가좌동","320-17","0320","0017","거성빌라(320-17)","전세","40.9200","202401","06","15,000","0","2","1993","거북골로22길 39-1","202402~202602","갱신","-","17,000","0","연립다세대"
"575","서울특별시 서대문구 북가좌동","343-26","0343","0026","(343-26)","월세","67.7600","202401","06","5,000","110","4","2003","불광천길 198","202402~202502","신규","-","","","연립다세대"
"576","서울특별시 서대문구 북가좌동","74-214","0074","0214","뉴월드빌","월세","59.9900","202401","06","3,000","90","1","2002","증가로17길 23","202402~202602","신규","-","","","연립다세대"
"577","서울특별시 서대문구 북가좌동","3-86","0003","0086","이안쉐르빌(7차)","전세","37.8700","202401","05","12,200","0","4","2008","증가로24마길 11","202402~202602","-","-","","","연립다세대"
"578","서울특별시 서대문구 북가좌동","331-23","0331","0023","지구밸리","월세","33.0700","202401","05","3,000","100","4","2022","증가로32안길 23-4","202401~202601","신규","-","","","연립다세대"
"579","서울특별시 서대문구 북가좌동","310-5","0310","0005","더플레이스한양(310-5)","전세","27.6400","202401","05","19,200","0","2","2019","응암로1길 9-1","202402~202602","신규","-","","","연립다세대"
"580","서울특별시 서대문구 북가좌동","326-11","0326","0011","골드빌","월세","39.2400","202401","05","7,000","32","5","2002","증가로29길 19","202403~202603","신규","-","","","연립다세대"
"581","서울특별시 서대문구 북가좌동","293-12","0293","0012","(293-12)","월세","19.2500","202401","04","2,500","36","2","2012","증가로25길 22","202401~202504","신규","-","","","연립다세대"
"582","서울특별시 서대문구 북가좌동","294-25","0294","0025","카리스글로리아2","전세","29.9600","202401","04","18,740","0","2","2015","증가로25길 21-5","202402~202502","갱신","사용","17,850","0","연립다세대"
"583","서울특별시 서대문구 북가좌동","3-91","0003","0091","렉스빌2","월세","61.3500","202401","03","12,000","40","2","2002","증가로24마길 16","202402~202602","신규","-","","","연립다세대"
"584","서울특별시 서대문구 북가좌동","5-43","0005","0043","(5-43)","월세","39.1200","202401","02","2,000","60","1","1990","증가로20나길 8-41","202401~202601","신규","-","","","연립다세대"
"585","서울특별시 서대문구 북가좌동","329-14","0329","0014","빌리브케슬","월세","29.6600","202401","02","15,000","20","2","2018","증가로29길 12-16","202402~202602","신규","-","","","연립다세대"
"586","서울특별시 서대문구 북가좌동","331-23","0331","0023","지구밸리","전세","29.7500","202401","02","19,000","0","5","2022","증가로32안길 23-4","202402~202601","신규","-","","","연립다세대"
